Ticker,Report Date,Currency,Fiscal Year,Fiscal Period,Revenue,Cost of Revenue,Operating Income (Loss),Operating Expenses,Depreciation & Amortization,EBITDA,country_code,primary_ticker,account_number,organization,survey_year,response_received_date,country,region,authority_types,activities,sectors,industries,primary_activity,primary_sector,primary_industry,primary_questionnaire_sector
ETRN,2018-12-31,USD,2018,FY,1495098000.0,-163192000.0,990469000.0,-341437000.0,217368000.0,1207837000.0,,,,,,,,,,,,,,,,
ETRN,2019-12-31,USD,2019,FY,1630242000.0,-165367000.0,1071338000.0,-393537000.0,280622000.0,1351960000.0,,,,,,,,,,,,,,,,
ETSY,2017-12-31,USD,2017,FY,441231000.0,-150986000.0,15058000.0,-275187000.0,27197000.0,42255000.0,,,,,,,,,,,,,,,,
ETSY,2018-12-31,USD,2018,FY,603693000.0,-190762000.0,74786000.0,-338145000.0,26742000.0,101528000.0,,,,,,,,,,,,,,,,
ETSY,2019-12-31,USD,2019,FY,818379000.0,-271036000.0,88761000.0,-458582000.0,48031000.0,136792000.0,US,ETSY US,57761.0,"Etsy, Inc.",2019.0,2019-07-31T20:40:57Z,United States of America,, Investor," Discretionary delivery retail, Specialist retail", Discretionary retail, Retail,Discretionary delivery retail,Discretionary retail,Retail,General
EV,2017-10-31,USD,2017,FY,1529010000.0,,482758000.0,-1046252000.0,19132000.0,501890000.0,,,,,,,,,,,,,,,,
EV,2018-10-31,USD,2018,FY,1702249000.0,,555202000.0,-1147047000.0,25013000.0,580215000.0,,,,,,,,,,,,,,,,
EV,2019-10-31,USD,2019,FY,1683252000.0,,520871000.0,-1162381000.0,23706000.0,544577000.0,US,EV US,5195.0,Eaton Vance,2019.0,2019-09-30T19:52:59Z,United States of America,, Investor, Asset managers, Financial services, Services,Asset managers,Financial services,Services,General
EVA,2017-12-31,USD,2017,FY,543221000.0,-464419000.0,48695000.0,-30107000.0,40361000.0,89056000.0,,,,,,,,,,,,,,,,
EVA,2018-12-31,USD,2018,FY,573741000.0,-504300000.0,41800000.0,-27641000.0,40745000.0,82545000.0,,,,,,,,,,,,,,,,
EVA,2019-12-31,USD,2019,FY,684393000.0,-603325000.0,69171000.0,-11897000.0,51581000.0,120752000.0,,,,,,,,,,,,,,,,
EVBG,2017-12-31,USD,2017,FY,104352000.0,-31503000.0,-19285000.0,-92134000.0,10207000.0,-9078000.0,,,,,,,,,,,,,,,,
EVBG,2018-12-31,USD,2018,FY,147094000.0,-46810000.0,-42091000.0,-142375000.0,13693000.0,-28398000.0,,,,,,,,,,,,,,,,
EVBG,2019-12-31,USD,2019,FY,200882000.0,-63535000.0,-47228000.0,-184575000.0,19671000.0,-27557000.0,,,,,,,,,,,,,,,,
EVC,2017-12-31,USD,2017,FY,536034000.0,-163829000.0,278741000.0,-93464000.0,16411000.0,295152000.0,,,,,,,,,,,,,,,,
EVC,2018-12-31,USD,2018,FY,297815000.0,-170338000.0,33991000.0,-93486000.0,16273000.0,50264000.0,,,,,,,,,,,,,,,,
EVC,2019-12-31,USD,2019,FY,273575000.0,-156169000.0,24720000.0,-92686000.0,16648000.0,41368000.0,,,,,,,,,,,,,,,,
EVFM,2017-12-31,USD,2017,FY,,,-35687000.0,-35687000.0,244000.0,-35443000.0,,,,,,,,,,,,,,,,
EVFM,2018-12-31,USD,2018,FY,,,-77642000.0,-77642000.0,262000.0,-77380000.0,,,,,,,,,,,,,,,,
EVFM,2019-12-31,USD,2019,FY,,,-52742000.0,-52742000.0,263000.0,-52479000.0,,,,,,,,,,,,,,,,
EVH,2017-12-31,USD,2017,FY,434950000.0,-269352000.0,-72440000.0,-238038000.0,32368000.0,-40072000.0,,,,,,,,,,,,,,,,
EVH,2018-12-31,USD,2018,FY,627063000.0,-327825000.0,19305000.0,-279933000.0,44515000.0,63820000.0,,,,,,,,,,,,,,,,
EVH,2019-12-31,USD,2019,FY,846383000.0,-513059000.0,15365000.0,-317959000.0,60913000.0,76278000.0,,,,,,,,,,,,,,,,
EVI,2018-06-30,USD,2018,FY,150007000.0,-113501000.0,6934000.0,-29572000.0,1579000.0,8513000.0,,,,,,,,,,,,,,,,
EVI,2019-06-30,USD,2019,FY,228318000.0,-175620000.0,7005000.0,-45693000.0,2743000.0,9748000.0,,,,,,,,,,,,,,,,
EVI,2020-06-30,USD,2020,FY,235802000.0,-180595000.0,2780000.0,-52427000.0,3696000.0,6476000.0,,,,,,,,,,,,,,,,
EVLO,2017-12-31,USD,2017,FY,,,-27531000.0,-27531000.0,834000.0,-26697000.0,,,,,,,,,,,,,,,,
EVLO,2018-12-31,USD,2018,FY,,,-58103000.0,-58103000.0,1935000.0,-56168000.0,,,,,,,,,,,,,,,,
EVLO,2019-12-31,USD,2019,FY,,,-86357000.0,-86357000.0,1764000.0,-84593000.0,,,,,,,,,,,,,,,,
EVOP,2017-12-31,USD,2017,FY,504750000.0,-164480000.0,45163000.0,-295107000.0,74136000.0,119299000.0,,,,,,,,,,,,,,,,
EVOP,2018-12-31,USD,2018,FY,564754000.0,-189375000.0,-23158000.0,-398537000.0,87184000.0,64026000.0,,,,,,,,,,,,,,,,
EVOP,2019-12-31,USD,2019,FY,485778000.0,-96365000.0,29428000.0,-359985000.0,92059000.0,121487000.0,,,,,,,,,,,,,,,,
EVRG,2017-12-31,USD,2017,FY,2571000000.0,-789400000.0,678800000.0,-1102800000.0,371700000.0,1050500000.0,,,,,,,,,,,,,,,,
EVRG,2018-12-31,USD,2018,FY,4275900000.0,-1338600000.0,933600000.0,-2003700000.0,618800000.0,1552400000.0,,,,,,,,,,,,,,,,
EVRG,2019-12-31,USD,2019,FY,5147800000.0,-1516300000.0,1185800000.0,-2445700000.0,429000000.0,1614800000.0,,,,,,,,,,,,,,,,
EVRI,2017-12-31,USD,2017,FY,974948000.0,-638545000.0,81819000.0,-254584000.0,116787000.0,198606000.0,,,,,,,,,,,,,,,,
EVRI,2018-12-31,USD,2018,FY,469515000.0,-94437000.0,85813000.0,-289265000.0,126470000.0,212283000.0,,,,,,,,,,,,,,,,
EVRI,2019-12-31,USD,2019,FY,533227000.0,-112386000.0,94017000.0,-326824000.0,132135000.0,226152000.0,,,,,,,,,,,,,,,,
EVTC,2017-12-31,USD,2017,FY,407144000.0,,86083000.0,-321061000.0,64250000.0,150333000.0,,,,,,,,,,,,,,,,
EVTC,2018-12-31,USD,2018,FY,453869000.0,,125128000.0,-328741000.0,63067000.0,188195000.0,,,,,,,,,,,,,,,,
EVTC,2019-12-31,USD,2019,FY,487374000.0,,144502000.0,-342872000.0,68082000.0,212584000.0,,,,,,,,,,,,,,,,
EW,2017-12-31,USD,2017,FY,3435300000.0,-875300000.0,1096000000.0,-1464000000.0,81900000.0,1177900000.0,,,,,,,,,,,,,,,,
EW,2018-12-31,USD,2018,FY,3722800000.0,-939400000.0,858700000.0,-1924700000.0,77400000.0,936100000.0,US,EW US,36602.0,Edwards Lifesciences Corp,2018.0,2018-06-28T00:00:00Z,United States of America,, Investor," Health care facilities, Health care services, Medical equipment"," Health care provision, Medical equipment & supplies, Other services"," Biotech, health care & pharma, Services",Health care services,Other services,Services,General
EW,2019-12-31,USD,2019,FY,4348000000.0,-1114400000.0,1205300000.0,-2028300000.0,89300000.0,1294600000.0,US,EW US,36602.0,Edwards Lifesciences Corp,2019.0,2019-07-16T16:29:09Z,United States of America,, Investor," Health care facilities, Health care services, Medical equipment"," Health care provision, Medical equipment & supplies, Other services"," Biotech, health care & pharma, Services",Health care facilities,Health care provision,"Biotech, health care & pharma",General
EXAS,2017-12-31,USD,2017,FY,265989000.0,-79196000.0,-118310000.0,-305103000.0,15555000.0,-102755000.0,,,,,,,,,,,,,,,,
EXAS,2018-12-31,USD,2018,FY,454462000.0,-117982000.0,-159471000.0,-495951000.0,23084000.0,-136387000.0,,,,,,,,,,,,,,,,
EXAS,2019-12-31,USD,2019,FY,876293000.0,-216717000.0,-233782000.0,-893358000.0,34212000.0,-199570000.0,,,,,,,,,,,,,,,,
EXC,2017-12-31,USD,2017,FY,33565000000.0,-14035000000.0,3946000000.0,-15584000000.0,5427000000.0,9373000000.0,,,,,,,,,,,,,,,,
EXC,2018-12-31,USD,2018,FY,35985000000.0,-16670000000.0,3842000000.0,-15473000000.0,5971000000.0,9813000000.0,US,EXC US,6113.0,Exelon Corporation,2018.0,2018-08-13T00:00:00Z,United States of America,," Investor, Supply Chain"," CCGT generation, Electricity networks, Gas utilities, Nuclear generation"," Energy utility networks, Nuclear power generation, Thermal power generation"," Infrastructure, Power generation",CCGT generation,Thermal power generation,Power generation,Electric utilities
EXC,2019-12-31,USD,2019,FY,34438000000.0,-15497000000.0,4342000000.0,-14599000000.0,5780000000.0,10122000000.0,US,EXC US,6113.0,Exelon Corporation,2019.0,2019-07-24T12:35:13Z,United States of America,," Investor, Supply Chain"," CCGT generation, Electricity networks, Gas utilities, Nuclear generation"," Energy utility networks, Nuclear power generation, Thermal power generation"," Infrastructure, Power generation",Nuclear generation,Nuclear power generation,Power generation,Electric utilities
EXEL,2017-12-31,USD,2017,FY,452477000.0,-15066000.0,165878000.0,-271533000.0,1187000.0,167065000.0,,,,,,,,,,,,,,,,
EXEL,2018-12-31,USD,2018,FY,853826000.0,-26348000.0,438855000.0,-388623000.0,4915000.0,443770000.0,,,,,,,,,,,,,,,,
EXEL,2019-12-31,USD,2019,FY,967775000.0,-33097000.0,369470000.0,-565208000.0,8348000.0,377818000.0,,,,,,,,,,,,,,,,
EXP,2018-03-31,USD,2017,FY,1386520000.0,-1047764000.0,297551000.0,-41205000.0,114015000.0,411566000.0,,,,,,,,,,,,,,,,
EXP,2019-03-31,USD,2018,FY,1393241000.0,-1066673000.0,289197000.0,-37371000.0,122535000.0,411732000.0,,,,,,,,,,,,,,,,
EXP,2020-03-31,USD,2019,FY,1450814000.0,-1119552000.0,265852000.0,-65410000.0,113518000.0,379370000.0,,,,,,,,,,,,,,,,
EXPD,2017-12-31,USD,2017,FY,6920948000.0,-4601759000.0,700260000.0,-1618929000.0,49310000.0,749570000.0,,,,,,,,,,,,,,,,
EXPD,2018-12-31,USD,2018,FY,8138365000.0,-5517992000.0,796563000.0,-1823810000.0,54019000.0,850582000.0,US,EXPD US,6128.0,Expeditors International of Washington,2018.0,2018-08-07T00:00:00Z,United States of America,," Investor, Supply Chain"," Logistics - 3rd party, Logistics - transport", Intermodal transport & logistics, Transportation services,Logistics - 3rd party,Intermodal transport & logistics,Transportation services,General
EXPD,2019-12-31,USD,2019,FY,8175426000.0,-5538958000.0,766692000.0,-1869776000.0,50950000.0,817642000.0,US,EXPD US,6128.0,Expeditors International of Washington,2019.0,2019-07-25T22:52:43Z,United States of America,," Investor, Supply Chain"," Logistics - 3rd party, Logistics - transport", Intermodal transport & logistics, Transportation services,Logistics - 3rd party,Intermodal transport & logistics,Transportation services,
EXPE,2017-12-31,USD,2017,FY,10059844000.0,-1756531000.0,625138000.0,-7678175000.0,889544000.0,1514682000.0,,,,,,,,,,,,,,,,
EXPE,2018-12-31,USD,2018,FY,11223000000.0,-1965000000.0,714000000.0,-8544000000.0,1001000000.0,1715000000.0,,,,,,,,,,,,,,,,
EXPE,2019-12-31,USD,2019,FY,12067000000.0,-2163000000.0,903000000.0,-9001000000.0,712000000.0,1615000000.0,,,,,,,,,,,,,,,,
EXPI,2017-12-31,USD,2017,FY,156104544.0,-139603970.0,-22031654.0,-38532228.0,353229.0,-21678425.0,,,,,,,,,,,,,,,,
EXPI,2018-12-31,USD,2018,FY,500147681.0,-459715836.0,-22384515.0,-62816360.0,893988.0,-21490527.0,,,,,,,,,,,,,,,,
EXPI,2019-12-31,USD,2019,FY,979937241.0,-895881750.0,-8778084.0,-92833575.0,2383743.0,-6394341.0,,,,,,,,,,,,,,,,
EXPR,2018-02-28,USD,2017,FY,2138030000.0,-1522797000.0,29740000.0,-585493000.0,90221000.0,119961000.0,,,,,,,,,,,,,,,,
EXPR,2019-02-28,USD,2018,FY,2116344000.0,-1501433000.0,28215000.0,-586696000.0,85853000.0,114068000.0,,,,,,,,,,,,,,,,
EXPR,2020-02-29,USD,2019,FY,2019194000.0,-1468619000.0,-217865000.0,-768440000.0,85383000.0,-132482000.0,,,,,,,,,,,,,,,,
EXR,2017-12-31,USD,2017,FY,1105009000.0,-271974000.0,541605000.0,-291430000.0,193296000.0,734901000.0,,,,,,,,,,,,,,,,
EXR,2018-12-31,USD,2018,FY,1196604000.0,-291695000.0,588896000.0,-316013000.0,209050000.0,797946000.0,,,,,,,,,,,,,,,,
EXR,2019-12-31,USD,2019,FY,1308454000.0,-336050000.0,633753000.0,-338651000.0,219857000.0,853610000.0,US,EXR US,45114.0,Extra Space Storage Inc,2019.0,2019-07-12T21:53:31Z,United States of America,, Investor, REIT, Financial services, Services,REIT,Financial services,Services,General
EXTR,2017-06-30,USD,2017,FY,598118000.0,-273633000.0,-733000.0,-325218000.0,10618000.0,9885000.0,,,,,,,,,,,,,,,,
EXTR,2018-06-30,USD,2018,FY,983142000.0,-448625000.0,-38210000.0,-572727000.0,23471000.0,-14739000.0,,,,,,,,,,,,,,,,
EXTR,2019-06-30,USD,2019,FY,995789000.0,-444554000.0,-14726000.0,-565961000.0,26889000.0,12163000.0,,,,,,,,,,,,,,,,
EXTR,2020-06-30,USD,2020,FY,948019000.0,-430180000.0,-98899000.0,-616738000.0,28603000.0,-70296000.0,,,,,,,,,,,,,,,,
EYPT,2017-06-30,USD,2017,FY,7539000.0,,-18576000.0,-26115000.0,815000.0,-17761000.0,,,,,,,,,,,,,,,,
EYPT,2018-06-30,USD,2018,FY,2961000.0,,-26274000.0,-29235000.0,1148000.0,-25126000.0,,,,,,,,,,,,,,,,
EYPT,2019-06-30,USD,2019,FY,20365000.0,-2687000.0,-47861000.0,-65539000.0,2604000.0,-45257000.0,,,,,,,,,,,,,,,,
F,2017-12-31,USD,2017,FY,156776000000.0,-140436000000.0,4813000000.0,-11527000000.0,9122000000.0,13935000000.0,,,,,,,,,,,,,,,,
F,2018-12-31,USD,2018,FY,160338000000.0,-145732000000.0,3203000000.0,-11403000000.0,9280000000.0,12483000000.0,US,F US,6595.0,Ford Motor Company,2018.0,2018-08-29T00:00:00Z,United States of America,," Investor, Supply Chain"," Automobiles, Banks"," Financial services, Transportation equipment"," Manufacturing, Services",Automobiles,Transportation equipment,Manufacturing,Transport OEMS
F,2019-12-31,USD,2019,FY,155900000000.0,-144165000000.0,574000000.0,-11161000000.0,9689000000.0,10263000000.0,US,F US,6595.0,Ford Motor Company,2019.0,2019-07-30T14:59:39Z,United States of America,," Investor, Supply Chain"," Automobiles, Banks"," Financial services, Transportation equipment"," Manufacturing, Services",Automobiles,Transportation equipment,Manufacturing,
FARM,2017-06-30,USD,2017,FY,541500000.0,-354649000.0,49031000.0,-137820000.0,22970000.0,72001000.0,,,,,,,,,,,,,,,,
FARM,2018-06-30,USD,2018,FY,606544000.0,-399155000.0,945000.0,-206444000.0,30464000.0,31409000.0,US,FARM US,57973.0,Farmer Brothers,2018.0,2018-08-29T00:00:00Z,United States of America,," Investor, Supply Chain"," Coffee, Other food processing", Food & beverage processing," Food, beverage & agriculture",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco"
FARM,2019-06-30,USD,2019,FY,595942000.0,-416840000.0,-10562000.0,-189664000.0,31065000.0,20503000.0,US,FARM US,57973.0,Farmer Brothers,2019.0,2019-07-30T17:57:20Z,United States of America,," Investor, Supply Chain"," Coffee, Other food processing", Food & beverage processing," Food, beverage & agriculture",Coffee,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco"
FARM,2020-06-30,USD,2020,FY,501320000.0,-363198000.0,-43002000.0,-181124000.0,29896000.0,-13106000.0,US,FARM US,57973.0,Farmer Brothers,2020.0,2020-08-25T16:30:40Z,United States of America,," Investor, Supply Chain"," Coffee, Other food processing", Food & beverage processing," Food, beverage & agriculture",Coffee,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco"
FARO,2017-12-31,USD,2017,FY,360917000.0,-156280000.0,5322000.0,-199315000.0,16588000.0,21910000.0,,,,,,,,,,,,,,,,
FARO,2018-12-31,USD,2018,FY,403627000.0,-175282000.0,5754000.0,-222591000.0,18313000.0,24067000.0,,,,,,,,,,,,,,,,
FARO,2019-12-31,USD,2019,FY,381765000.0,-183633000.0,-23421000.0,-221553000.0,18516000.0,-4905000.0,,,,,,,,,,,,,,,,
FAST,2017-12-31,USD,2017,FY,4390500000.0,-2226900000.0,880800000.0,-1282800000.0,127400000.0,1008200000.0,,,,,,,,,,,,,,,,
FAST,2018-12-31,USD,2018,FY,4965100000.0,-2566200000.0,998700000.0,-1400200000.0,138200000.0,1136900000.0,,,,,,,,,,,,,,,,
FAST,2019-12-31,USD,2019,FY,5333700000.0,-2818300000.0,1056000000.0,-1459400000.0,148700000.0,1204700000.0,,,,,,,,,,,,,,,,
FB,2017-12-31,USD,2017,FY,40653000000.0,-5454000000.0,20203000000.0,-14996000000.0,3025000000.0,23228000000.0,,,,,,,,,,,,,,,,
FB,2018-12-31,USD,2018,FY,55838000000.0,-9355000000.0,24913000000.0,-21570000000.0,4315000000.0,29228000000.0,,,,,,,,,,,,,,,,
FB,2019-12-31,USD,2019,FY,70697000000.0,-12770000000.0,23986000000.0,-33941000000.0,5741000000.0,29727000000.0,,,,,,,,,,,,,,,,
FBHS,2017-12-31,USD,2017,FY,5283300000.0,-3350800000.0,706000000.0,-1226500000.0,130300000.0,836300000.0,,,,,,,,,,,,,,,,
FBHS,2018-12-31,USD,2018,FY,5485100000.0,-3525700000.0,681900000.0,-1277500000.0,149600000.0,831500000.0,,,,,,,,,,,,,,,,
FBHS,2019-12-31,USD,2019,FY,5764600000.0,-3712200000.0,754700000.0,-1297700000.0,152700000.0,907400000.0,,,,,,,,,,,,,,,,
FC,2017-08-31,USD,2017,FY,185256000.0,-62589000.0,-5898000.0,-128565000.0,7443000.0,1545000.0,,,,,,,,,,,,,,,,
FC,2018-08-31,USD,2018,FY,209758000.0,-61469000.0,-3366000.0,-151655000.0,10525000.0,7159000.0,,,,,,,,,,,,,,,,
FC,2019-08-31,USD,2019,FY,225356000.0,-66042000.0,2655000.0,-156659000.0,11359000.0,14014000.0,,,,,,,,,,,,,,,,
FCPT,2017-12-31,USD,2017,FY,133209000.0,-18652000.0,80487000.0,-34070000.0,21811000.0,102298000.0,,,,,,,,,,,,,,,,
FCPT,2018-12-31,USD,2018,FY,143635000.0,-19014000.0,87098000.0,-37523000.0,22354000.0,109452000.0,,,,,,,,,,,,,,,,
FCPT,2019-12-31,USD,2019,FY,160233000.0,-19632000.0,98776000.0,-41825000.0,26312000.0,125088000.0,,,,,,,,,,,,,,,,
FCX,2017-12-31,USD,2017,FY,16403000000.0,-12022000000.0,3803000000.0,-578000000.0,1714000000.0,5517000000.0,,,,,,,,,,,,,,,,
FCX,2018-12-31,USD,2018,FY,18628000000.0,-13445000000.0,4635000000.0,-548000000.0,1754000000.0,6389000000.0,US,FCX US,23228.0,Freeport-McMoRan Inc.,2018.0,2018-08-14T00:00:00Z,United States of America,, Investor," Copper, Energy services & equipment, Other non-ferrous ore mining, Other non-metallic minerals, Precious metals & minerals mining"," Industrial support services, Metal smelting, refining & forming, Metallic mineral mining, Other mineral mining"," Materials, Services",Copper,"Metal smelting, refining & forming",Materials,Metals & mining
FCX,2019-12-31,USD,2019,FY,14402000000.0,-13105000000.0,779000000.0,-518000000.0,1412000000.0,2191000000.0,,,,,,,,,,,,,,,,
FDC,2017-12-31,USD,2017,FY,12052000000.0,-3122000000.0,1714000000.0,-7216000000.0,1073000000.0,2787000000.0,,,,,,,,,,,,,,,,
FDC,2018-12-31,USD,2018,FY,9498000000.0,-3005000000.0,1895000000.0,-4598000000.0,1090000000.0,2985000000.0,,,,,,,,,,,,,,,,
FDS,2017-08-31,USD,2017,FY,1221179000.0,-566580000.0,352135000.0,-302464000.0,48294000.0,400429000.0,,,,,,,,,,,,,,,,
FDS,2018-08-31,USD,2018,FY,1350145000.0,-659296000.0,366204000.0,-324645000.0,57285000.0,423489000.0,,,,,,,,,,,,,,,,
FDS,2019-08-31,USD,2019,FY,1435351000.0,-663446000.0,438035000.0,-333870000.0,60463000.0,498498000.0,,,,,,,,,,,,,,,,
FDS,2020-08-31,USD,2020,FY,1494111000.0,-695446000.0,439660000.0,-359005000.0,57614000.0,497274000.0,,,,,,,,,,,,,,,,
FDX,2017-05-31,USD,2017,FY,60319000000.0,-43559000000.0,5013000000.0,-11747000000.0,2995000000.0,8008000000.0,,,,,,,,,,,,,,,,
FDX,2018-05-31,USD,2018,FY,65450000000.0,-47665000000.0,5240000000.0,-12545000000.0,3095000000.0,8335000000.0,US,FDX US,6287.0,FedEx Corporation,2018.0,2018-09-05T00:00:00Z,United States of America,," Investor, Supply Chain"," Air freight, Logistics - 3rd party, Logistics - transport, Road freight, Transportation support services"," Air transport, Industrial support services, Intermodal transport & logistics, Road transport"," Services, Transportation services",Logistics - 3rd party,Intermodal transport & logistics,Transportation services,General
FDX,2019-05-31,USD,2019,FY,69693000000.0,-51513000000.0,4786000000.0,-13394000000.0,3353000000.0,8139000000.0,US,FDX US,6287.0,FedEx Corporation,2019.0,2019-08-02T20:01:26Z,United States of America,," Investor, Supply Chain"," Air freight, Logistics - 3rd party, Logistics - transport, Road freight, Transportation support services"," Air transport, Industrial support services, Intermodal transport & logistics, Road transport"," Services, Transportation services",Logistics - transport,Intermodal transport & logistics,Transportation services,Transport services
FDX,2020-05-31,USD,2020,FY,69217000000.0,-52258000000.0,2852000000.0,-14107000000.0,3615000000.0,6467000000.0,US,FDX US,6287.0,FedEx Corporation,2020.0,2020-08-26T22:17:15Z,United States of America,," Investor, Supply Chain"," Air freight, Logistics - 3rd party, Logistics - transport, Road freight, Transportation support services"," Air transport, Industrial support services, Intermodal transport & logistics, Road transport"," Services, Transportation services",Logistics - transport,Intermodal transport & logistics,Transportation services,Transport services
FEIM,2017-04-30,USD,2017,FY,50351000.0,-39102000.0,-7525000.0,-18774000.0,2638000.0,-4887000.0,,,,,,,,,,,,,,,,
FEIM,2018-04-30,USD,2018,FY,39407000.0,-34244000.0,-12395000.0,-17558000.0,2484000.0,-9911000.0,,,,,,,,,,,,,,,,
FEIM,2019-04-30,USD,2019,FY,49509000.0,-33720000.0,-2817000.0,-18606000.0,2802000.0,-15000.0,,,,,,,,,,,,,,,,
FEIM,2020-04-30,USD,2020,FY,41507000.0,-35759000.0,-10922000.0,-16670000.0,3319000.0,-7603000.0,,,,,,,,,,,,,,,,
FELE,2017-12-31,USD,2017,FY,1124909000.0,-747927000.0,111296000.0,-265686000.0,38506000.0,149802000.0,,,,,,,,,,,,,,,,
FELE,2018-12-31,USD,2018,FY,1298129000.0,-865763000.0,133660000.0,-298706000.0,38604000.0,172264000.0,,,,,,,,,,,,,,,,
FELE,2019-12-31,USD,2019,FY,1314578000.0,-886475000.0,129652000.0,-298451000.0,36977000.0,166629000.0,,,,,,,,,,,,,,,,
FET,2017-12-31,USD,2017,FY,818620000.0,-629832000.0,-64925000.0,-253713000.0,65129000.0,204000.0,,,,,,,,,,,,,,,,
FET,2018-12-31,USD,2018,FY,1064219000.0,-807847000.0,-30608000.0,-286980000.0,74508000.0,43900000.0,,,,,,,,,,,,,,,,
FET,2019-12-31,USD,2019,FY,956533000.0,-711681000.0,-6884000.0,-251736000.0,63241000.0,56357000.0,,,,,,,,,,,,,,,,
FEYE,2017-12-31,USD,2017,FY,751086000.0,-268887000.0,-258606000.0,-740805000.0,103417000.0,-155189000.0,,,,,,,,,,,,,,,,
FEYE,2018-12-31,USD,2018,FY,830950000.0,-272475000.0,-182402000.0,-740877000.0,86505000.0,-95897000.0,,,,,,,,,,,,,,,,
FEYE,2019-12-31,USD,2019,FY,889152000.0,-308892000.0,-199769000.0,-780029000.0,103305000.0,-96464000.0,,,,,,,,,,,,,,,,
FFIV,2017-09-30,USD,2017,FY,2090041000.0,-353485000.0,577065000.0,-1159491000.0,61148000.0,638213000.0,,,,,,,,,,,,,,,,
FFIV,2018-09-30,USD,2018,FY,2161407000.0,-361481000.0,609325000.0,-1190601000.0,59491000.0,668816000.0,,,,,,,,,,,,,,,,
FFIV,2019-09-30,USD,2019,FY,2242447000.0,-356577000.0,518463000.0,-1367407000.0,68507000.0,586970000.0,,,,,,,,,,,,,,,,
FFIV,2020-09-30,USD,2020,FY,2350822000.0,-407887000.0,400067000.0,-1542868000.0,95857000.0,495924000.0,,,,,,,,,,,,,,,,
FGEN,2017-12-31,USD,2017,FY,125668000.0,,-122609000.0,-248277000.0,6099000.0,-116510000.0,,,,,,,,,,,,,,,,
FGEN,2018-12-31,USD,2018,FY,212958000.0,,-86693000.0,-299651000.0,6562000.0,-80131000.0,,,,,,,,,,,,,,,,
FGEN,2019-12-31,USD,2019,FY,256577000.0,-1147000.0,-89314000.0,-344744000.0,11147000.0,-78167000.0,,,,,,,,,,,,,,,,
FGP,2017-07-31,USD,2017,FY,1930277000.0,-1190861000.0,124912000.0,-614504000.0,103351000.0,228263000.0,,,,,,,,,,,,,,,,
FGP,2018-07-31,USD,2018,FY,2073142000.0,-1297627000.0,119299000.0,-656216000.0,101795000.0,221094000.0,,,,,,,,,,,,,,,,
FGP,2019-07-31,USD,2019,FY,1684392000.0,-913922000.0,129689000.0,-640781000.0,78846000.0,208535000.0,,,,,,,,,,,,,,,,
FGP,2020-07-31,USD,2020,FY,1497826000.0,-686056000.0,159465000.0,-652305000.0,80481000.0,239946000.0,,,,,,,,,,,,,,,,
